Age;Experience;Income;ZIP Code;Family;CCAvg;Education;Mortgage;Personal Loan;Securities Account;CD Account;Online
63;38;87,17719717;95323,52696;4;17;2;0;0;0;0;1
32;8;91,98141475;94305;1;37;3;0;0;0;0;0
57,7308769;31,15459462;21;94141,53009;4;4;1;124;0;0;0;0
43;18,53176306;39,4805406;92942,68259;4;21;3;137;0;0;0;1
35;9;11,54721557;94112,9028;2;3;2;92;0;0;0;0
58;33;93,80719166;92706,50856;1;49;2;466;1;0;0;1
58;32,55506012;111,6819458;95820,73286;2;22;1;0;0;0;0;1
39;10;42,89280693;91728,07084;2;14;2;0;0;0;0;1
45,77024891;22;62,83657649;94602,75039;3;2;3;0;0;0;0;1
45;17,04329308;81,7875625;94705,63318;1;28;2;161;0;0;0;1
39,2467865;13;43,95374691;92090,06627;2;8;3;0;0;1;0;1
58,54850223;34;27,70391878;91746,39858;4;6;1;0;0;0;0;0
24,34819079;-2,101230589;40,79493366;90077,81073;2;17;2;0;0;0;0;0
50;26;130,1377723;95120,70678;2;18;1;0;0;0;0;1
66,9957544;42,99649332;8;94116,99179;4;1;1;0;0;1;0;0
36;8,208003943;64,88639991;95037,97015;1;15;3;0;0;0;0;1
37;11;34,81129696;94108,40891;1;7;3;0;0;0;0;1
33;8;42,82717871;91363,59493;4;2;3;0;0;0;0;1
27;9,7346129;8;95672,00654;4;7;1;0;0;0;0;0
50,96270482;28,71464242;158,2579506;92641,06381;1;6;1;0;0;0;0;1
63;38;111,6575206;93675,58166;2;69;3;0;0;0;0;0
55;28;68,46483559;93111,95963;3;14;3;0;0;0;0;0
25;1;8;95816,9765;4;7;2;0;0;0;0;1
50;24,06082294;194,309584;95725,53594;2;88;1;0;0;0;0;1
56,91896861;31,58840848;63,39126824;93080,24094;3;9;3;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
57;32;62,21217988;94020,74573;2;21;1;0;0;0;0;0
60,96249203;36;30;94609,30113;2;2;3;0;0;0;0;1
29,28681963;3;30,20443837;92044,14088;3;3;2;0;0;0;0;0
37,74213488;13,40605639;63,66146005;95058,34189;3;9;2;0;0;0;0;0
56,72625726;32;23;90032,77884;2;2;3;0;0;0;0;1
54,011559;28;110,6479208;90238,86329;1;47;1;0;0;0;0;1
56;30,95547957;80,82067704;94931,87463;3;16;2;0;0;0;0;0
45;19,8247381;38;94002,11543;4;9;2;0;0;0;0;0
42;10;178,9510246;92629,82313;4;45;3;0;1;0;0;1
24,78329196;0,719291826;46,26134902;94477,83581;4;16;1;0;0;0;0;1
56,14336562;31,65977853;48,31126827;92115,60944;4;19;2;0;0;0;0;1
51,46421614;27,13008184;42;93248,20725;4;7;3;0;0;0;0;1
57,58456342;31,48525988;52,49589885;92228,34675;4;26;1;0;0;0;0;0
46;20;152,1617606;95616;2;28;2;0;1;0;0;0
29,59015419;3,656653062;52,19004115;95988,61083;4;17;2;0;0;0;0;1
23,00278908;-2,996207085;152,3481249;94068,95437;3;72;1;0;0;0;0;0
35,21769848;12;34,48445874;93628,23486;1;2;1;0;0;0;0;0
60,25117951;35;170,0256579;94025,14533;2;63;2;0;1;0;0;1
63,50332769;38,49498945;59,39103536;94720;2;0;3;146;0;0;0;0
47;22;124,4857052;92673,61564;1;0;1;0;0;0;0;0
45,14967596;19;23;94119,89791;1;2;2;0;0;0;0;1
23;-2,999528859;8;96615,51907;4;7;1;0;0;0;0;1
55;33;39,5792077;92012,23476;3;15;1;168;0;0;0;1
43;17;59,83261674;95828,40804;4;1;3;0;0;0;0;1
31;5;46,93137593;94675,54996;4;1;3;0;0;0;0;1
57,95741059;32;40,56790503;95017,90662;4;19;3;0;0;0;0;0
66,95655556;42,862345;28;90071,02378;2;15;1;0;0;0;0;0
46,48488893;24;8;94006,346;4;2;1;0;0;1;0;1
57,17424531;31,30316621;89,62057745;90087,28627;2;44;1;0;0;1;0;1
49,50588341;22;40;95607,19248;1;3;1;0;0;1;1;1
32,10899557;5;54,94473095;94957,84821;1;6;3;0;0;0;0;1
57,2300399;30,82456827;19;91223,78948;2;4;1;0;0;0;0;1
67;43;164,8068552;9307;4;24;3;215;0;0;1;0
23;-3;8;94026,39436;4;26;1;84;0;1;0;1
64,86072703;39,34564813;91,02782923;93984,27854;4;17;2;0;0;0;0;0
57;32,83205694;104,3530436;94890,07322;1;1;3;0;0;0;0;0
23,2031111;-2,932234268;8;95820,92581;4;7;2;0;0;0;0;0
25,75366646;2;21;96603,60461;1;133;1;0;0;0;0;1
53;26;42,48066587;94107,20395;2;16;3;78;0;0;0;1
67;43;190,6404726;9307;4;24;3;215;0;0;1;0
34,0323142;12;78,99057913;91819,66656;2;18;1;178;0;0;0;1
26;1;63,49100148;92032,88663;2;16;3;0;0;0;0;1
44;18;161,4544794;95616;2;8;1;0;0;0;0;0
39;13;45,0709763;94015,84543;3;1;1;0;0;0;0;1
34,55938014;10;8,782765764;92148,91112;1;1;2;97;0;0;0;1
38;13;83;90030,24164;1;28;1;0;0;0;0;1
30;5,241703028;59,10482403;92689,71541;1;8;2;0;0;0;0;0
59;33,89436004;175,3896369;90528,92273;1;48;3;0;1;0;0;0
28,75884448;3,515183251;130,0088244;91105,90508;1;19;1;0;0;0;0;0
30,97353913;3,924743033;59,98859338;95052,70831;3;3;3;0;0;0;0;1
67;42,9921182;46,99892696;91393,93518;3;22;3;0;0;0;0;1
57;31;42;90031,51968;2;63;1;0;0;0;0;0
27,16938932;2;21;94123,17686;4;4;1;0;0;0;0;1
30,24925068;3,820847665;67,78079781;90038,5772;4;21;3;158;0;0;0;1
66,62569027;42,14628462;171,3029965;91763,892;2;17;3;0;0;0;0;0
62;37;81,53058875;92290,86849;3;28;1;0;0;0;0;0
59,01425613;35;71,87066092;95708,63453;2;11;1;0;0;0;0;0
58;33;42,17073717;90029,3641;3;15;1;0;0;0;0;1
50;25,52284369;58,3619903;95055,20534;4;19;3;187;0;0;0;1
48;23,51200414;84,00597867;90024,18717;2;23;3;0;0;0;0;0
45;16,50197679;127,2173037;94305;2;4;1;0;0;0;0;0
43;18;85;95691,86756;2;28;1;0;0;0;0;1
59;35;94,68568326;16756,74452;4;9;2;0;0;0;0;1
49,76445172;26;85,49987249;93729,20455;2;33;1;0;0;0;0;0
44,15642178;19;72,60690798;95901,31108;1;26;2;0;0;1;0;1
43,58144782;18,06826316;47,74293159;91959,94837;4;22;2;0;0;0;0;0
35;9;38;94076,18675;3;11;2;0;0;0;0;0
35;11;28,36160404;94087,8944;4;19;3;0;0;0;0;1
26,82854576;0,89789735;69,944153;94692,41941;1;4;3;0;0;0;0;1
54,03873447;30;51,42829719;93975,13619;2;16;3;129;0;0;0;1
63;38,26531525;83,77475866;94112,52721;1;8;1;103;0;0;0;1
63,68150477;38,80507828;62,82661523;90078,75759;4;1;2;247;0;0;0;1
40;16;69,07747404;92701,99328;4;1;3;152;0;0;0;1
29,21697679;3,58778141;10,39100352;94706,97742;1;4;2;0;0;0;0;1
31,89775409;6;126,013844;91314,25807;1;15;1;0;0;0;0;1
27,00292026;3;38,01558217;95616;1;8;2;0;0;0;0;1
41,58582062;14;34;92116,31335;3;3;1;0;0;0;0;1
48;26;50,00225653;94307,08879;4;26;1;153;0;0;0;1
38,04173548;13;81;94017,19326;1;2;1;0;0;0;0;1
43;19;85,99788474;92283,14632;2;28;1;240;0;0;0;1
54;27,88995171;91,07764731;92628,79066;2;11;1;0;0;0;0;0
33;10;83;90763,80562;3;22;2;196;0;0;0;0
26;-0,130831234;85;95616;4;23;3;0;0;0;0;1
36,35916365;14;200,6602851;94135,14062;2;39;1;0;0;0;0;0
37,98533177;13,76127159;58,43595571;92098,456;1;18;3;0;0;0;0;0
47,71685962;22,05223745;111,5693001;95616;1;26;1;0;0;1;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
60,99671694;35,38765441;8,048875774;92821,45606;3;1;2;0;0;1;0;0
33;6;41,39603098;91321,22278;4;2;1;0;0;0;0;0
45;22;59,98180204;94980,75284;4;19;1;207;0;0;0;1
59,22940784;34;156,501142;93109,35105;1;3;1;0;0;0;0;1
40;14;34,9706078;90692,03758;2;14;3;0;0;0;0;1
29,73603591;5;31,68111125;94305;4;7;3;0;0;0;0;1
23;-3;8;96651;3;7;1;0;0;0;0;0
61;35;181,7451293;95059,55653;2;6;3;0;1;0;0;1
34,38429152;8,168705042;59,77496078;90053,25595;1;8;2;0;0;0;0;0
23,06865029;-2,774095187;8;96641,63249;4;7;1;0;0;0;0;1
52;26;64,81231767;94585,27339;1;15;1;0;0;0;0;1
66,93026807;42,98404533;104,5583029;95616;3;2;3;0;0;0;0;1
52,70780486;28,80462752;20,53181675;94588,17887;2;3;1;0;0;1;0;0
33;8;127,6256396;91313,35151;4;5;2;0;1;0;0;0
26;0,08990262;14,30961009;92126,92996;4;4;2;0;0;0;0;1
35,91804362;11,42546576;34;84706,2771;4;4;3;0;0;0;0;1
37,70047665;13;61,28734028;91116,0796;4;16;2;0;0;0;0;0
60;34;92,04751527;91577,32422;3;22;3;0;1;0;1;1
49;25;72,73480785;95118,65629;4;1;3;189;0;0;0;1
28,42356014;5,019610127;8;95056,54998;4;7;2;0;0;0;0;1
56;31,31373383;44;95011,36188;4;2;1;0;0;0;0;1
48,51500158;26;44,2997397;94720;1;2;1;0;0;0;0;1
28,44496173;2,315902018;8;95136,55233;4;1;2;0;0;0;0;0
23;-3;8;96650,99107;1;7;1;0;0;0;0;0
35,27138294;9,392247157;24,22479535;95764,8055;1;14;3;75;0;0;0;1
23;-3;8;96189,48448;4;7;1;0;0;0;0;0
58;33,80300028;173,8729952;91966,08325;1;13;1;0;0;0;0;0
49,06026097;23,66047729;172,1505222;93583,00663;1;34;1;0;0;0;0;0
37;10;51,7143166;94608,46073;1;3;3;0;0;0;0;1
63;38;83;95135,70405;2;3;1;0;0;0;0;0
39;14;109,4392783;90286,01421;3;61;1;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
38,87814943;16,86042457;89,64536818;92127,68192;2;3;1;185;0;0;0;1
38;13;79,99279104;94947,1992;1;15;2;0;0;0;0;1
31;8;143,7460603;90270,4383;2;3;1;0;0;0;0;1
51;23,54588002;199,8670426;95816,5474;3;79;2;0;1;1;1;1
23;-3;8;96651;1;7;1;0;0;0;0;0
56,09905565;30;23,85480489;95835,79506;4;4;1;0;0;1;1;1
26;1,703832315;79,18921041;95440,99586;3;25;1;0;0;0;0;1
29,63340723;7;12,33272321;92737,1013;4;1;1;0;0;0;0;1
44;20;8,41661941;94647,83654;4;2;1;0;0;0;0;1
38;11;165,3308037;90079,28621;1;81;1;0;0;0;0;0
58;30;25,44453698;90057,18871;2;1;2;0;0;0;0;1
25;-0,349174207;85,79913219;92016,99203;4;22;2;0;0;0;0;0
34,98571762;10;153,5296267;91726,80051;2;65;1;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
63;38;21,32669877;91157,41752;4;12;2;0;0;0;0;0
35;8,232966717;111,1747369;66958,16053;4;24;1;0;0;0;0;1
52;26,1069439;35,75865323;92597,88589;1;7;2;170;0;0;0;0
67;43;121,4692828;11527,19298;2;24;3;215;0;0;1;1
23,02587285;-2,976127492;130,0634499;95451,67664;1;15;1;323;0;0;0;0
49;23,88566666;133,0823874;92115,4172;2;27;1;0;0;0;0;0
42;19;29,98879784;95616;1;5;3;0;0;0;0;0
30;6;81;92100,31911;4;2;3;0;0;0;0;0
57,36740153;30,3982919;25,45128318;90043,4887;3;4;1;0;0;0;0;0
51;25,52222419;85;94106,74936;3;17;2;0;0;0;0;1
40,68435435;16,72129444;101,2270496;90024,58907;1;3;1;218;0;0;0;1
52;30,63922148;34;94720;1;15;2;0;0;1;1;1
56;30;64,89154956;94140,7269;3;2;2;0;0;0;0;1
64,55487199;40;86,60542147;92121,09525;1;0;2;0;0;0;0;1
52,22613103;27;130,9220312;94556,03803;3;5;1;0;0;0;0;1
39;16;34;91111,37416;1;14;3;0;0;0;0;1
26;1;70,81369188;95810,05898;1;27;2;0;0;0;0;1
50,40685297;26;30,13919428;90777,00621;1;15;1;0;0;0;0;0
58,07875546;34;27,41096119;94578,09264;1;3;3;0;0;0;0;1
40,99200764;16;60,18359986;94604,86137;1;27;1;0;0;0;0;0
40;15,08676608;130,1053788;90024,88474;2;24;1;0;0;0;0;1
42;19;75,36525719;92101,50932;1;1;1;0;0;0;0;1
53;26;40;94126,38942;1;3;1;0;0;0;0;0
31,1394906;6;28,8847265;94599,73991;3;3;2;0;0;0;0;1
59;34;11,41772924;90031,9716;1;1;2;0;0;0;0;0
59;32;61,98326247;90083,98625;1;0;3;0;0;0;0;0
36,56619118;11,57950306;118,6005;94923,01219;2;5;1;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
30;4,823699116;85;94305;4;4;3;0;0;0;0;1
30;5;89,05466241;92177,85076;1;15;1;0;0;0;0;1
38,9647989;11,55935773;181,3549302;94307,30731;4;75;2;0;1;0;0;0
67;43;59,89188534;24404,48303;4;17;3;215;0;0;1;0
34;8,848923664;8;95995,06933;1;1;1;0;0;0;0;1
26;1;42;94110,90275;4;17;2;0;0;0;0;1
53;26;103,4799588;94720;3;267;1;0;0;0;0;0
39,0337552;14,00446761;89,16470442;94550,98943;2;33;1;231;0;0;0;1
54,64310253;29;89,63254225;91749,3134;2;32;3;0;0;0;0;1
47,67837665;17,40777829;97,98301925;90092,77386;3;18;2;341;0;0;0;1
49;22,27967305;24,99682351;94929,2513;1;14;2;0;0;1;1;1
34,34361951;7;57,50767984;92037,40538;4;18;1;0;0;0;0;1
44;18,16887157;80,66865774;90287,69535;1;26;2;0;0;0;0;1
56,81108878;32;72,92740316;94253,93229;3;21;1;0;0;0;0;1
43;18;89,1829553;93860,50078;1;37;3;0;0;1;0;0
55;31;72,81393267;92047,14322;2;21;1;0;0;0;0;1
63,73168619;38,98704341;82,34464451;91118,21336;4;15;1;204;0;0;0;1
57,08650373;32;34;94671,31468;2;1;1;0;0;0;0;0
34;6,057239389;8;95616;2;1;3;0;0;0;0;1
51;26;83,57535996;93071,33974;1;1;3;0;0;0;0;1
53,22886551;27;61,6756541;93785,26082;2;6;3;0;0;0;0;1
36,23041181;12,41319769;32,15096925;92128,23128;1;4;2;0;0;0;0;1
55;31,95850869;94,85748002;92121,2889;2;27;1;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;1
63,87419018;39,6107741;38;90058,69836;1;3;3;0;0;0;0;0
50,51254568;27;19;90233,22919;1;1;3;0;0;0;0;1
35,63236661;11;24,69588637;94598,45288;4;8;1;0;0;0;0;0
23,11865064;-2,864593079;23,21814302;90095;4;1;3;0;0;0;0;0
61,2931353;35;83,42815584;90272,45683;2;2;3;0;0;0;0;0
36;10;58,84271067;94703,99747;3;9;1;0;0;0;0;1
67;43;186,9674856;9307;4;17;3;215;0;0;1;0
34;10;60,33382892;90210,39598;1;1;1;0;0;0;0;1
44,68988663;19;40;91271,75661;4;8;1;0;0;0;0;1
30;5;32,4470945;94100,06863;4;5;3;0;0;0;0;1
60,8958327;32;62,61941409;90288,46261;4;2;3;0;0;0;0;1
56;29,93982132;28,38141822;92055,65637;2;4;2;0;0;0;0;0
28,27490332;5;28;95616;1;6;3;102;0;0;0;1
62,83226517;38,31017471;73,84162075;92857,45478;4;25;2;0;0;0;0;0
23;-3;34;96650,62464;2;24;2;0;0;0;0;0
53,20012536;25;64,9697965;91870,94556;4;167;3;0;0;0;0;1
23,96747956;0,418278615;64,27631889;92850,70991;4;16;1;0;0;0;1;1
44;20,66864333;68,11534124;91329,40871;2;33;1;0;0;0;0;0
45;20;42,61493058;90427,56799;1;3;3;0;0;0;0;1
56,11896905;30,48972946;114,1670761;94517,30595;1;38;3;0;1;0;0;0
47;22;98,12762983;91915,88018;3;5;3;0;0;0;0;0
47;22,31230642;43;94643,82733;4;13;1;0;0;0;0;1
44;20;80,45257762;91776,69206;2;5;1;0;0;0;0;0
31,25208514;4,465957786;90,56665137;93964,12035;1;29;3;0;0;0;0;1
52;26;38;94361,73604;3;17;2;0;0;0;0;1
60;35;151,3718631;92640,95074;3;17;1;0;0;0;0;0
39;13,58155516;55,97653839;94113,81921;3;7;1;0;0;0;0;1
46;21;43;92706,27419;1;1;1;0;0;0;0;1
59;36;45,94496082;90095;2;16;2;0;0;0;0;1
52,04137472;24,59597161;103,0961663;92650,75404;1;24;1;0;0;0;0;1
60,07905168;35;64,83470096;90283,19954;2;0;3;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
37;11;92,82622704;91928,08838;4;18;3;0;0;0;0;0
58;33;28;91852,72914;1;0;2;0;0;0;0;0
23,03577162;-2,957756582;8;96651;4;7;2;0;0;0;0;0
39,89455163;16;96,83069268;94302,20979;3;22;1;0;0;0;0;1
31;6;39,78145046;94032,13778;1;18;2;0;0;0;0;0
47;23;130,4919445;94609,61481;1;7;1;0;0;0;0;0
54;27;44;95015,09102;1;14;3;0;0;0;0;1
56,82833774;33,06501625;8,826955225;94305;4;0;3;0;0;0;0;1
50;25;154,9775252;90086,87144;1;14;1;0;0;0;0;0
26,33435384;3;183,8258192;94706,97947;4;18;2;0;1;0;1;1
52,13230049;29,058528;81,0934006;90071,32778;3;11;1;185;0;0;0;1
25,5986878;3,520096827;8;96651;4;7;1;0;0;0;0;1
41,26139131;14,65421318;85,69897879;95825,13824;1;0;1;256;0;0;0;1
33,70376441;9,842524934;83,65521294;94804,4984;3;6;2;263;0;0;0;0
44;20,67684421;43;94552,44345;4;19;3;0;0;0;0;0
47;22;28;94546,91587;4;2;3;0;0;0;0;1
63;38,88024091;143,4558532;91965,36084;1;3;3;0;1;0;0;1
65;39,17144106;100,5041207;94084,19954;1;29;1;0;0;0;0;1
39;17;90,71648178;94602,03422;1;18;2;0;0;0;0;0
23;-3;8;96650,95681;4;26;1;84;0;1;0;1
46;21;159,6227253;90282,29594;1;81;1;397;0;0;0;1
45;19;117,1777666;94720;2;8;1;0;0;0;0;1
36,5169807;11,6556976;62,13240305;94136,8786;3;1;2;0;0;0;0;0
28;3,982821375;154,084118;90781,07559;3;65;1;0;1;0;0;1
37,73410846;13,33799866;30,26804578;95121,505;3;5;3;138;0;0;0;0
28,85899623;4,67668788;138,4610839;95040,44134;1;28;3;0;1;0;0;0
47;22,55056383;22,65426424;90078,63275;3;25;2;0;0;1;1;1
24,68561801;8,007180858;8;96625,75554;4;7;1;0;0;0;0;1
36,39585867;11,48243221;171,8526976;95017,03327;2;75;1;0;0;0;0;0
63;36;27,97501773;95451,92064;4;1;3;142;0;0;0;1
58;34,04481748;38,12853981;94106,78074;2;2;1;0;0;0;0;0
62;36;80,33523063;92064,60403;1;12;3;0;0;0;0;0
26;-0,323655073;8,113676838;93815,73495;1;1;2;0;0;0;0;0
62,80818258;37;68,31888463;90086,3935;4;4;1;0;0;0;0;0
40;15;186,2635031;94707,32281;2;667;1;0;0;0;0;1
53;26;32,99194467;94113,14314;4;18;3;83;0;0;0;0
40;17,09534574;152,9535555;93086,46104;2;33;3;85;1;0;0;1
42,87026074;20;43,57345;94582,23008;4;19;3;0;0;0;0;1
66,9813433;40;40;94720;1;5;3;0;0;1;0;1
43;16;41,81314208;96500,86962;1;2;1;0;0;0;0;0
54,75728201;31;66,37208724;94590,74217;4;26;1;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
39;14;99,44831929;91951,08292;4;1;1;189;0;0;0;0
61,24936825;36;54,3276159;91394,10972;3;4;1;161;0;0;0;1
46,47864031;23;8,329826486;94888,69411;2;1;3;0;0;0;0;1
42,63832405;17,08705256;176,6135372;94132,67539;1;5;3;0;1;0;1;1
41;18,03968382;169,2354147;90200,54645;1;6;1;0;0;0;0;0
42;18;153,9168883;94541,32555;2;88;2;0;1;0;0;1
53;30;29,06464961;95753,39891;1;1;1;0;0;0;0;1
46;22;42;95818,98297;2;15;2;0;0;0;0;0
46,2745454;20;72,99964809;93965,43889;4;21;1;119;0;0;0;0
33;7,242959309;194,5958171;94548,18378;1;633;1;0;0;0;0;1
59;35;40;95130,0238;4;13;3;0;0;0;0;1
60,91966418;33,78250477;30;90738,76964;2;1;3;0;0;0;0;1
39;16;129,5456361;91396,98783;1;8;2;0;0;0;0;1
38,06095832;11,47796424;79,42544236;93115,71311;1;2;2;0;0;0;0;1
35;8,00276814;19;92824,43723;3;2;2;0;0;0;0;1
35,08509681;10;52,10788847;92101,32898;4;1;3;0;0;0;0;0
49;22,48257251;87,37932383;90024,349;2;28;1;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
57,90291435;34;187,3849263;92094,87335;3;5;1;0;0;0;0;1
50;26;22,56332487;90958,03124;1;3;1;0;0;0;0;1
59;35;39,37814058;90024,18195;4;9;2;0;0;0;0;1
49;24;180,6703199;95815,85144;3;7;1;0;1;0;0;1
44,32285725;20;88,20153583;93945,98785;1;13;3;0;0;0;0;1
67;43;222,1801981;9307;4;17;3;215;0;0;1;0
54;28;44;93542,36349;3;25;1;0;0;0;0;0
46,97044641;20;92,83488793;92001,01262;3;2;2;0;0;0;0;0
52;25;30;94142,46284;2;6;2;0;0;0;0;1
67;43;116,2559681;9360,107252;4;17;3;215;0;0;1;0
64,51542065;39,68372382;40,67420348;95616;3;15;1;0;0;0;0;1
62,55293345;35,92766883;8,009076642;91900,12588;1;2;1;0;0;0;0;0
41,91832146;17,90066374;80,89737939;95040,14456;3;28;1;205;0;0;0;0
36,22571348;13;18,10285952;95616;4;2;1;0;0;0;0;0
63;38,86091252;53;95641,54629;1;2;1;0;0;0;0;0
32;6,507442589;112,7241172;92115,65929;1;78;1;0;0;0;0;1
58;30;38,88331234;95778,11528;2;2;3;0;0;0;0;0
57,21872573;33,55518736;68,00678862;93107,5535;1;13;1;0;0;0;0;0
58,30395653;31,06003854;180,2980468;94521,69042;2;6;3;587;1;1;1;1
54;30,30648647;60,74690883;92518,0044;4;2;2;0;0;0;0;1
58;29,85315871;50,89965425;94706,81934;4;25;1;0;0;0;0;1
52,95038844;27;92,73580724;92997,99835;4;19;3;0;0;0;0;1
27,27571069;2,678719946;89,24702192;90701,82466;2;2;1;0;0;1;0;0
63;38,99871253;59,02801172;92394,9696;4;12;2;0;0;0;0;1
56;30;40,26968708;90278,01274;1;24;1;0;0;0;0;0
53;31;73,80786974;95017,19105;1;27;2;0;0;0;0;1
23;-3;8;96651;4;9;3;123;0;0;0;1
26,02274719;2;39;94549,3334;2;0;1;0;0;0;0;1
51;25;38;90691,94789;2;5;2;0;0;0;0;1
26;1;24,26303728;95816,4558;4;3;1;0;0;0;0;0
52,08786266;28;64,98710777;92121,7598;4;21;3;0;0;0;0;0
31;8,004908961;31,37990327;90024,82862;1;0;1;0;0;0;0;1
41;16;52,57512391;95833,21288;1;3;3;0;0;0;0;1
64,24232116;39,9606543;59,90523142;92905,41639;3;15;1;0;0;1;0;0
33,93743953;7;8;93084,72299;4;3;2;0;0;1;0;0
34,55036587;8,331432459;21,54034347;92355,96663;1;6;3;0;0;0;0;0
39;15;21;95823,20122;4;1;1;0;0;0;0;1
30;5,748377178;86,71655025;91322,2882;4;22;2;0;0;0;0;1
67;43;157,1161108;9307;4;24;3;215;0;0;1;0
58;33,31182978;19;92125,25785;1;8;1;0;0;0;0;1
23;-2,999814896;8;96651;3;7;1;0;0;0;0;1
43,09187594;22,39552004;142,9961603;95616;2;3;1;213;1;0;0;1
61,25840094;36;92,61433295;95616;2;27;3;0;0;0;0;1
23,8644311;-2,559768307;43;95616;4;13;3;0;0;0;0;0
25,12941793;0,695018584;147,6453364;91351,82904;1;43;1;0;0;0;0;0
43;16,62584054;79,87791873;95367,03383;1;1;3;0;0;0;0;1
41;15;136,1415967;90095;3;32;2;0;1;0;0;0
34;9,043747907;83,10995529;91154,661;4;22;1;0;0;0;0;1
60,79064023;35;64,27030914;92700,52407;1;18;3;0;0;0;0;1
34,28671094;10;81;94025,65317;4;29;1;0;0;0;0;0
63,8377183;36,56536762;88,36831691;92388,42227;4;4;2;78;0;0;0;1
62;37;51,14890115;95123,00555;1;18;3;0;0;0;0;1
53;27;83,2281463;91327,94343;1;27;2;0;0;0;0;1
48,7086893;24,27359549;19,9114469;92680,38719;2;3;1;0;0;0;0;1
44,15605956;21,12235346;29,50140304;94706,84807;1;2;1;0;0;0;0;1
34;8,003162891;42;94540,48523;1;15;2;297;0;0;0;1
34;8,417594857;89,38167122;94553,1704;2;8;3;0;0;0;0;1
29,40329089;3,383610018;62,72226612;90216,07617;3;27;2;0;0;0;0;1
51;23;90,80190496;90071,6262;2;2;1;0;0;0;0;1
67;43;223,9824263;9307;4;17;3;215;0;0;1;0
63,65638518;39,53578863;133,0556754;91210,81477;2;56;1;0;1;0;0;0
36,95822241;14;40,85944076;95177,83515;4;7;2;0;0;1;0;1
58;34;65,69409552;90243,15414;1;12;3;0;0;0;0;1
44;18,36475637;33,32630247;91728,49973;1;18;1;0;0;0;0;0
32;8;38;92400,54857;3;1;1;0;0;0;0;0
25;1;123,2286416;90031,52321;1;54;1;0;0;0;0;1
43;19;23;90246,74898;3;3;3;0;0;0;0;1
63,67027553;38,72913303;29,60904372;94607,60247;2;1;3;86;0;0;0;1
60;34;53,01042442;90033,0628;2;2;3;0;0;0;0;1
29;4,299148629;38,15050025;94305;4;0;1;0;0;0;0;1
59,81994358;32;17,23534739;95858,48771;4;4;2;0;0;0;0;1
37,24229145;13;53,7410236;90288,54898;2;22;3;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;1
44;20;40,68383712;92449,20298;2;21;3;0;0;0;0;1
45,78369052;17;145,0125229;90092,78426;1;14;3;0;0;0;0;1
49,7973967;20,97452705;58,31897009;95819,038;4;14;2;0;0;1;0;1
64,45531561;38;179,0262615;90030,01552;4;3;2;342;1;0;1;1
57;32;78,38821166;90810,0115;1;2;1;0;0;0;0;1
30;5;85;95501,25344;4;8;3;0;0;0;0;0
23;-3;8;96651;2;7;2;0;0;0;0;0
46;21,71010615;28;94305;3;7;1;0;0;0;0;0
25,62757904;-0,20716989;72,85751772;95056,22595;4;18;3;0;0;0;0;1
35;9,117035186;26,31632465;92028,83972;1;15;2;0;0;0;0;1
25,26615525;1;19;92799,37433;4;5;3;0;0;0;0;1
23,0183348;-2,849984602;8;96651;4;7;1;0;0;0;0;1
53;28;32,62257508;95393,93309;4;25;2;0;0;0;0;1
63;38;45,54697955;95017,35286;3;15;2;0;0;0;0;1
67;43;222,8332185;9307;4;17;3;215;0;0;1;0
25,10374312;0,563400543;15,59399927;94072,97816;3;9;3;0;0;0;0;0
58;35;83,55532869;90092,1361;4;36;3;0;1;0;0;0
63;38,07561608;170,9346282;93294,97343;3;2;3;0;1;0;0;1
40;17;162,7588454;93150,71969;1;3;1;0;0;0;1;1
53;31;63,31937255;90275,52414;3;16;1;144;0;0;0;1
49;25;142,9669277;94025,7248;1;3;1;0;0;0;0;1
63;36,15138183;76,32793778;92827,34653;1;3;3;0;0;0;0;0
35;12;108,9387543;94618,9333;2;39;1;0;0;1;0;0
41,80690533;18;43,61576048;92686,2439;2;14;2;0;0;0;0;1
49;20,12932363;40;92075,01608;1;14;3;0;0;0;0;0
48,80876205;24;19;93086,53848;1;5;3;0;0;0;0;1
48;22;64,60562524;93900,67725;4;19;3;0;0;0;0;1
58,59274425;34,36623646;16,09980322;94304,67738;3;5;2;0;0;0;0;0
39,81963815;14;36,14044575;91909,95503;4;8;1;0;0;0;0;1
67;43;223,9962108;9307;4;17;3;215;0;0;1;0
39,33915885;14,87540109;111,469734;95616;2;2;3;0;0;0;0;1
51;24;81;94544,32509;1;3;3;0;0;0;0;1
37,08852762;11;63,21273259;95819,52628;4;11;2;0;0;0;0;0
29;3;79,42436906;94109,69632;4;24;2;0;0;0;0;1
