Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
0,0,0,0,1,0
0,0,0,0,0,0
0,1,0,0,1,0
0,0,0,0,1,1
0,0,0,0,0,0
581,1,0,0,0,0
0,0,1,0,0,0
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,1,0
200,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
124,0,0,0,0,0
0,0,0,0,1,0
221,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,1,1,1
550,0,0,0,1,0
88,0,0,0,1,1
328,0,1,1,1,1
137,0,0,0,1,1
0,0,1,0,1,0
0,0,0,0,0,0
283,0,0,0,1,0
0,0,0,0,0,0
94,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,1
164,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,0,0
167,0,0,0,0,0
400,1,0,0,0,0
153,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
0,1,1,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,1,0,1,1,1
0,0,0,0,0,0
0,0,1,0,0,1
0,0,0,0,1,0
119,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,0
307,0,1,1,1,1
150,0,0,0,1,0
75,0,1,0,1,0
0,0,0,0,1,0
0,0,1,0,1,0
0,1,0,1,0,1
0,0,1,0,0,0
0,0,1,0,1,0
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,0,0
159,0,0,0,0,1
0,0,0,0,1,1
247,0,0,0,0,0
0,0,0,0,1,0
147,0,0,0,1,1
323,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
153,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
90,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
144,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,1
207,0,0,0,1,0
0,0,1,1,1,1
161,0,0,0,0,0
0,0,0,0,1,0
236,0,1,0,0,0
0,0,0,0,0,0
116,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,1
232,0,0,0,1,0
0,1,0,0,1,0
0,0,0,0,1,1
263,0,0,0,0,0
0,0,0,0,1,0
101,0,1,0,0,0
0,0,0,0,1,0
116,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
171,0,0,0,0,0
156,0,0,0,1,0
78,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,1,0
0,0,0,0,1,1
121,0,0,0,1,0
153,0,0,0,0,0
0,0,0,0,1,0
150,1,0,0,1,0
0,0,0,0,0,1
130,0,0,0,1,0
155,0,0,0,1,0
146,0,0,0,0,0
101,0,0,0,1,0
0,0,1,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1
142,0,0,0,0,1
135,0,0,0,0,0
121,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
249,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,0
96,0,0,0,1,0
0,1,0,0,0,0
612,1,0,0,1,0
142,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,0
179,0,0,0,0,0
0,0,1,1,1,1
0,0,0,0,1,1
0,0,0,0,1,0
0,1,1,1,1,1
0,0,0,0,1,0
0,0,0,0,1,0
225,0,0,0,0,0
230,0,0,0,1,0
0,0,0,0,1,0
80,0,0,0,1,1
217,0,0,0,1,0
144,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,0
217,0,0,0,0,0
113,0,0,0,1,0
218,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,1,0
135,0,0,0,1,0
590,1,0,0,0,0
0,0,0,0,1,0
313,0,0,0,0,0
0,0,0,0,0,0
0,1,0,0,1,0
260,0,0,0,1,0
119,0,0,0,1,0
0,0,0,0,1,1
0,0,1,0,1,0
0,0,0,0,1,0
0,0,1,0,0,1
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
541,1,0,0,0,0
128,0,0,0,1,0
121,0,0,0,1,0
0,0,0,0,0,0
142,0,0,0,1,0
0,0,0,0,1,0
342,1,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,0
118,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
187,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
98,0,0,0,0,0
0,0,0,0,1,0
140,0,0,0,1,0
0,0,1,1,1,1
0,1,0,1,1,1
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,1,1,1
158,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,1,1,1,1
120,0,1,0,1,0
0,0,1,1,1,1
0,0,1,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,0,0
96,0,0,0,1,0
299,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
119,0,0,0,1,1
243,0,0,0,1,1
89,0,0,0,0,0
128,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
94,0,1,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,0
82,0,1,0,1,0
110,0,0,0,0,1
0,0,0,0,1,1
91,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,1
0,1,0,1,1,1
98,0,0,0,1,0
0,0,0,0,1,0
109,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,1,1,1
0,0,0,0,1,0
116,0,0,0,1,1
0,0,0,0,1,0
0,1,0,0,1,0
308,0,0,1,1,1
0,0,0,0,1,0
0,0,0,0,1,0
106,0,0,0,0,1
0,0,0,0,1,0
108,0,0,0,1,1
0,0,0,0,0,1
249,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,0
75,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,1
0,0,1,0,0,1
0,0,0,0,0,1
0,0,0,0,0,0
197,0,1,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
0,1,0,1,1,1
306,0,0,0,0,0
0,0,0,0,1,0
78,0,0,0,1,0
143,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
250,0,0,0,1,0
0,0,0,0,0,1
0,0,1,0,0,0
148,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
213,0,0,0,0,1
0,1,0,1,1,1
122,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,1
162,0,0,0,1,0
0,0,0,0,0,0
159,0,0,0,1,0
136,0,0,0,0,1
0,0,0,0,1,0
219,0,0,0,0,1
100,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
85,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
