ZIP Code,Family,CCAvg,Education,CreditCard
93106,1,0.3,1,0
90065,1,2.6,2,0
95973,2,0.3,3,0
92677,4,1.1,1,0
92037,3,3.4,3,0
94550,2,3.3,1,1
95678,3,1.8,2,0
91709,2,1.6,3,0
92123,3,2.0,1,0
94928,4,6.0,3,0
94115,3,2.6,1,0
94025,1,2.9,3,0
94143,4,6.1,2,1
90034,3,0.9,3,0
95616,1,2.8,3,0
94596,1,2.7,2,1
94305,4,2.2,2,0
90024,4,1.8,3,0
91950,2,0.2,1,0
92672,4,1.3,3,0
92374,1,1.5,2,1
91320,4,0.1,2,1
94801,1,4.1,1,0
92717,1,2.0,2,1
91320,2,1.7,1,0
92008,4,0.9,2,0
94538,4,0.8,1,0
95616,4,1.5,1,1
95136,1,0.2,3,0
91775,4,2.1,3,1
95039,2,6.4,3,0
94063,4,0.7,3,0
90401,1,1.1,3,0
94720,2,6.0,1,1
92672,2,1.0,2,1
90095,1,1.2,1,0
92130,1,1.9,2,0
94542,2,2.8,1,1
90509,4,0.0,2,0
93010,2,3.2,2,0
92121,2,0.4,1,0
95518,1,1.7,1,1
90024,2,2.7,1,1
94305,2,1.6,3,0
93611,3,2.3,1,0
95422,1,3.6,2,0
95051,1,8.1,1,0
94608,2,4.2,3,1
94970,3,0.5,1,1
90024,3,0.2,1,0
92093,2,2.7,1,0
90089,3,1.0,2,0
95134,4,3.4,2,1
94132,1,2.0,2,1
94305,4,2.67,1,0
94015,2,0.5,2,1
93940,3,5.6,1,0
94720,1,0.75,3,0
90630,1,0.7,1,0
93302,4,6.3,1,1
92672,4,2.0,3,0
95054,2,2.8,1,0
90024,2,1.1,1,0
93940,2,2.0,2,1
93940,3,1.1,2,0
93711,4,0.3,2,0
92121,4,2.3,3,0
95020,2,2.5,1,0
90089,4,1.1,2,0
90250,2,3.9,1,1
93943,2,1.0,2,1
94005,4,0.4,2,1
93524,1,0.4,3,0
90024,4,0.6,2,0
91765,1,2.4,2,0
94501,1,4.3,1,0
93955,3,2.33,1,1
90032,3,2.0,1,0
93950,3,3.0,1,0
92507,1,2.7,3,0
91768,4,1.2,2,0
93023,4,1.9,3,0
94105,1,1.5,3,0
94542,4,0.8,1,0
92182,3,2.2,3,0
94709,3,2.5,1,0
92717,3,2.7,2,1
94610,1,1.2,3,1
94305,1,2.4,1,0
91380,4,0.7,3,0
90840,1,7.3,1,0
90057,1,1.6,1,1
95134,4,2.8,2,0
94105,2,3.3,1,1
92634,4,3.8,2,0
95521,4,1.6,1,0
94523,2,0.7,2,0
94720,4,0.6,2,1
95014,4,0.5,3,0
90058,1,0.1,1,0
91942,1,2.5,3,0
94904,1,0.1,1,0
94143,1,1.33,1,0
91902,3,1.5,1,1
90095,1,1.4,3,0
92064,1,0.0,1,0
94301,1,0.4,3,0
91320,2,1.7,3,0
95133,4,0.4,2,0
90755,2,1.7,2,1
93403,2,2.3,2,1
91765,4,0.2,3,0
91614,2,3.0,1,0
90291,2,1.8,2,1
91711,4,0.4,2,0
91775,4,1.5,2,1
94720,3,8.5,1,0
90245,2,1.5,1,1
94720,1,0.3,1,0
92374,2,1.1,1,0
95125,4,1.8,1,0
93065,1,3.7,3,0
92130,1,4.7,1,0
94707,4,0.6,2,1
94607,2,3.8,3,1
95816,3,0.5,2,0
93943,1,2.5,3,1
95973,2,4.0,3,0
95814,1,4.6,1,0
91711,1,0.4,3,0
95818,4,1.0,1,0
94720,2,2.7,1,0
94588,2,0.8,3,1
92806,2,1.8,1,0
92660,2,0.8,3,0
92612,1,1.9,2,1
94596,4,2.2,2,0
90840,2,1.3,1,0
90095,2,0.5,2,0
92507,2,1.5,1,0
90025,2,0.0,3,0
94542,2,3.6,3,1
90041,3,0.3,3,0
92709,2,1.7,3,0
91367,4,3.6,3,1
90034,1,1.8,1,0
95035,2,2.8,1,1
90064,2,1.4,1,1
92177,3,2.2,3,1
95616,3,2.0,2,0
94102,3,0.9,3,0
95211,1,0.2,3,1
94111,2,2.5,1,0
92130,2,0.4,1,0
90035,4,2.3,3,0
94112,3,0.1,2,0
94143,3,0.6,2,0
94040,1,1.5,2,1
94040,2,0.3,1,1
92843,3,1.7,2,0
94590,2,0.8,3,0
90064,1,4.0,1,0
92093,1,0.2,2,0
94301,4,1.9,3,0
95630,4,0.8,1,1
94123,3,0.1,1,0
93943,3,0.2,1,1
94108,4,2.2,2,1
90071,3,2.8,1,1
91768,1,0.1,3,0
94117,3,2.2,1,1
94025,3,0.5,3,1
91911,2,5.3,2,0
94588,3,0.8,1,0
95616,1,2.8,2,0
92115,2,0.3,1,1
95817,3,2.4,1,0
95039,3,0.8,3,0
95833,2,0.3,1,0
92028,1,1.5,2,1
91380,1,2.1,3,0
93117,2,4.33,1,0
92037,2,6.0,3,0
95045,4,1.0,3,0
90404,2,0.8,3,0
90095,1,1.0,1,1
95747,2,3.0,1,1
92182,4,2.2,2,0
92735,3,0.8,3,1
94583,1,3.6,2,1
91030,1,1.5,1,0
95518,3,0.2,2,0
90250,2,0.0,1,0
91604,4,0.4,1,0
94939,1,3.0,3,1
96064,1,2.6,2,1
95354,1,3.7,3,0
95616,4,2.67,1,0
95616,4,2.6,1,0
95136,2,3.2,1,0
90291,1,0.6,1,0
91304,1,0.5,2,1
94305,4,0.5,2,1
94132,3,2.2,3,1
92647,2,0.0,3,0
92374,3,0.5,1,0
93023,4,1.8,3,0
94063,4,1.1,2,0
92037,1,2.8,3,1
94550,2,0.9,3,1
94117,1,1.9,1,1
94550,3,1.7,1,0
93109,3,0.1,3,0
91911,1,1.0,1,1
95747,4,0.6,1,1
92325,1,1.7,1,0
91768,4,1.0,3,0
94305,4,2.1,3,0
95929,4,0.7,3,0
91902,3,2.5,2,0
94609,4,0.2,2,0
92399,4,0.6,1,1
94706,4,2.0,2,0
95123,3,0.1,2,0
90630,1,0.3,1,0
94040,4,1.7,2,0
94542,3,0.7,1,1
94110,1,3.8,1,1
92518,2,1.67,2,0
90024,1,0.6,3,1
94086,1,0.3,1,0
92103,4,1.0,3,0
95370,2,1.0,2,0
94025,1,1.33,1,1
90073,2,3.1,2,0
95762,2,0.5,2,0
94025,4,2.67,1,0
96091,3,2.1,3,0
92354,3,0.5,2,0
95929,1,2.5,3,1
94305,3,2.0,2,0
94305,4,1.0,1,0
90210,4,1.5,1,0
95023,1,3.8,1,0
94131,1,0.2,1,1
95134,3,0.1,3,0
95819,3,2.5,1,0
90025,2,0.2,3,0
91109,3,0.7,1,0
94304,2,0.7,2,0
93109,4,0.7,1,0
94080,2,0.8,1,0
95621,1,1.5,2,0
91330,4,1.5,2,0
92037,1,2.67,2,0
92093,2,0.7,2,0
94801,3,1.0,1,0
95054,3,0.3,3,0
94608,2,1.1,1,0
95054,2,1.0,2,0
95521,2,0.4,1,1
91950,3,2.0,2,0
94709,2,0.1,2,1
91365,3,1.4,3,0
94928,2,1.5,1,1
92350,2,4.5,1,0
90095,2,0.3,1,0
92614,2,4.2,3,1
92831,1,5.4,1,0
94105,3,0.5,2,0
94305,4,1.3,3,0
92152,3,2.2,2,0
91902,2,4.5,3,0
94304,1,3.0,3,0
95112,4,1.8,3,0
95616,2,0.8,3,1
91765,2,6.5,1,1
90095,2,0.5,3,0
93003,2,0.6,3,1
90401,2,1.7,3,1
94143,4,1.1,2,1
94305,1,0.2,1,0
91103,2,6.3,1,0
94234,1,1.5,3,1
92691,3,0.3,3,0
92521,1,3.1,1,0
90089,3,2.4,2,0
94010,1,3.6,3,1
91910,3,2.2,3,1
94720,4,0.2,3,0
95351,4,2.1,3,1
93727,1,0.5,3,0
94022,3,0.6,2,0
94577,3,1.0,2,0
92115,3,0.8,3,0
95747,1,5.0,2,1
91320,3,0.9,3,0
90232,4,2.2,2,0
95131,3,2.8,1,0
90095,3,2.6,2,0
94143,4,0.8,1,0
90024,2,0.4,1,0
93555,1,1.4,3,0
95630,1,2.5,3,0
94305,2,3.7,1,1
91768,1,8.6,1,0
90601,2,3.4,2,1
94611,1,1.2,2,0
94607,2,6.67,1,0
93117,1,0.5,2,1
91604,1,0.3,3,0
95006,4,2.6,3,0
91330,1,3.6,2,0
93940,2,1.0,2,0
92007,2,0.3,2,0
91361,4,1.7,1,1
92093,4,0.7,3,0
93943,4,0.7,3,0
92521,1,0.8,3,1
95521,3,0.5,3,1
95354,3,0.9,1,0
95521,1,0.1,1,0
94132,1,2.4,1,0
93407,3,1.7,1,1
94545,3,0.67,2,0
90813,2,0.6,3,0
90638,1,2.8,1,0
92037,4,4.7,2,0
90034,4,2.3,3,0
93106,1,1.7,2,0
94801,3,2.9,2,0
91311,2,3.3,1,1
92886,1,0.2,2,0
90095,4,6.2,2,1
94720,4,0.7,1,1
93106,1,1.5,1,0
94928,1,0.6,3,0
91910,2,2.5,1,1
95616,4,0.4,1,0
92054,4,1.9,3,1
91711,2,1.7,2,0
92866,3,0.9,3,1
90034,1,2.1,3,0
94022,4,1.7,1,1
95616,4,6.6,2,0
95616,4,0.8,1,0
94608,1,0.1,2,0
92038,1,1.7,1,0
94545,2,3.3,1,0
95616,4,1.3,1,0
94704,3,0.9,2,0
91423,1,4.3,1,0
95521,1,0.8,3,0
94005,2,1.7,1,0
91311,3,8.0,1,0
92780,2,6.5,1,1
90095,3,2.67,2,0
95054,2,7.0,2,0
91101,3,0.6,2,0
90089,2,0.3,2,1
95929,4,2.1,3,1
92121,1,6.33,1,0
92122,1,0.8,1,0
95039,1,5.0,1,0
94303,2,1.9,2,0
92407,1,1.9,1,0
93657,4,0.1,2,0
90095,2,3.2,1,0
94555,3,2.3,1,0
94720,1,1.6,3,0
94025,3,0.5,3,0
94501,4,1.8,2,1
94305,1,1.7,1,0
95035,1,4.0,3,1
95831,1,1.7,1,0
95503,2,1.0,2,1
93933,1,2.8,3,1
91360,1,1.33,1,1
91950,3,2.1,1,0
93407,2,1.6,3,0
93305,1,2.7,2,0
94551,2,7.2,1,0
90245,2,2.8,1,0
95503,4,0.0,1,1
92093,3,1.0,3,0
92121,2,0.4,1,0
91360,1,2.6,1,0
91355,4,1.3,2,0
91741,2,2.8,1,0
93460,4,1.3,2,1
92093,4,1.8,2,1
95053,4,1.1,2,1
92192,1,0.3,3,0
90024,3,2.1,3,0
92064,3,0.4,2,1
95616,1,0.3,1,0
94132,2,0.8,3,0
95605,1,2.8,1,1
92103,4,2.3,3,0
91330,3,2.0,2,0
94143,3,1.4,1,0
91320,2,2.8,1,1
95006,1,6.0,1,0
90034,1,2.8,1,0
90630,2,2.75,3,0
94025,3,2.0,3,0
91360,3,1.7,2,0
92677,3,0.7,1,1
92626,2,1.0,1,0
95008,2,1.6,1,1
92606,3,0.5,1,0
90089,2,1.7,2,1
92182,3,0.3,3,1
94022,3,2.4,1,0
94309,2,0.9,3,1
93022,2,0.2,1,0
90291,3,1.5,1,1
92009,1,0.5,3,0
95616,2,1.4,1,0
95449,1,1.5,1,0
91107,3,1.0,1,0
94102,4,6.6,3,1
90740,1,2.8,3,0
94117,2,1.1,1,0
92807,1,1.5,3,0
90250,1,3.5,1,1
94107,4,1.0,1,0
95814,2,1.8,1,0
95039,1,1.33,1,0
92009,4,2.67,1,1
90630,3,0.4,2,0
90049,4,1.5,3,0
94720,1,1.5,2,1
91711,2,1.4,3,1
92096,3,0.1,1,0
90032,1,4.9,1,0
95814,1,1.8,3,1
94707,4,2.2,2,0
94143,3,0.7,2,0
94998,3,1.8,2,0
94575,3,1.5,1,0
94305,1,4.7,1,1
93940,1,2.9,1,0
93106,4,2.5,1,0
92121,4,0.9,2,1
94305,1,0.2,1,0
95616,3,0.3,3,0
94085,1,0.3,1,1
95616,1,0.4,3,0
94704,4,1.4,2,0
94309,1,0.5,3,0
94115,3,1.0,1,0
95134,1,1.1,3,1
92697,1,1.7,1,1
92123,1,4.1,1,0
92867,1,0.2,2,1
94025,2,1.6,1,0
93106,2,6.0,1,0
92677,4,2.2,2,0
94588,1,1.5,1,0
90045,1,0.3,1,0
92093,4,0.1,2,0
95819,2,0.0,1,1
91320,2,0.7,2,1
91016,4,1.8,3,0
95051,1,0.5,2,0
95051,4,1.0,2,1
94025,1,4.3,1,0
91775,3,2.1,1,0
90639,3,0.9,1,0
93118,1,2.0,2,0
95064,4,1.0,1,0
90095,4,1.8,3,1
90502,3,1.2,3,0
92130,3,0.8,1,0
92029,2,1.9,2,0
91768,1,1.2,3,1
94063,1,0.75,3,0
95123,2,2.1,3,0
94534,4,0.4,2,0
90755,4,0.8,1,1
90747,1,0.6,3,0
92104,3,2.5,2,0
94526,3,0.1,2,0
91311,2,7.2,1,1
94720,4,0.3,1,0
90405,2,0.2,1,0
94304,2,0.9,3,0
95521,4,1.0,1,1
95054,3,0.6,2,0
92009,1,2.0,1,0
95120,4,1.6,2,0
94143,3,3.8,3,0
91791,4,0.4,1,1
90840,4,1.0,1,0
94703,2,2.5,1,0
94110,4,1.5,3,0
91710,2,1.3,1,0
95032,4,1.3,3,0
94115,4,1.0,1,0
91604,3,0.3,3,1
94306,4,0.3,1,1
94028,1,2.5,1,0
94404,2,0.0,1,0
91330,3,2.8,1,0
92064,2,2.1,3,0
94124,1,2.8,2,0
90630,1,4.3,1,0
93117,3,1.5,1,0
90064,1,2.0,1,1
90033,3,0.5,2,1
94501,3,0.6,2,0
92037,2,0.3,1,0
90502,2,3.0,3,0
92126,4,2.2,3,0
95023,3,0.7,2,1
90064,3,2.2,3,1
92697,2,1.4,1,1
92333,3,3.0,2,1
93305,2,3.3,1,0
94112,2,1.7,2,0
95833,3,0.9,1,0
94124,1,0.3,3,1
95831,1,0.1,1,1
92007,1,4.7,1,0
95616,2,4.2,3,1
96001,3,1.0,1,0
95014,2,1.6,1,0
93943,2,0.0,3,0
91203,1,4.3,1,0
90089,1,1.8,3,0
94304,1,0.5,3,1
95616,4,2.1,3,0
91711,1,2.1,3,1
91950,4,2.2,2,1
92647,1,0.6,1,0
94305,1,0.3,1,0
95370,2,0.4,1,0
93943,3,1.4,3,1
95348,2,0.0,1,0
91330,4,2.5,1,1
95060,4,0.2,1,0
91768,4,0.4,2,0
92870,4,0.4,1,0
95449,3,4.6,2,0
94123,4,2.5,2,0
90840,2,2.5,1,0
94305,1,4.7,1,0
94596,3,4.8,2,0
94143,2,2.4,2,0
94920,2,0.5,1,0
90007,2,1.0,3,1
91330,1,2.9,1,0
93407,2,0.3,1,0
94708,4,1.5,3,1
91109,1,0.2,1,0
91730,1,4.7,1,1
94720,2,2.7,1,0
92069,4,1.3,3,0
90025,1,0.8,2,1
94550,2,0.8,3,0
91107,1,7.0,3,0
93106,3,0.6,2,0
95616,1,0.4,3,0
95605,1,0.3,1,0
91768,1,0.8,2,0
91311,2,2.2,3,0
90025,4,1.4,2,1
94801,2,3.2,1,1
94598,4,0.2,3,0
94063,2,3.2,3,1
92121,3,0.1,3,1
94040,2,2.0,2,1
95616,4,1.9,1,0
94305,3,0.7,2,1
94309,2,6.0,1,0
94061,3,0.3,3,0
94539,3,1.5,1,0
95054,1,1.5,3,0
92648,4,0.1,3,0
92093,1,1.0,1,0
90095,4,1.7,1,0
92037,3,2.67,1,0
92346,2,0.2,3,0
94301,3,2.33,1,1
92646,3,4.1,3,1
95670,3,2.2,3,1
92103,2,0.8,1,0
94005,4,1.8,3,0
90245,3,0.9,3,1
93106,1,5.4,1,0
90073,3,2.0,3,0
93555,3,1.4,3,0
90024,4,0.9,1,1
94112,1,0.3,3,0
94704,3,2.0,3,1
93950,1,1.4,3,0
92120,2,2.8,1,1
94304,2,0.4,1,0
91345,1,2.4,1,0
94143,1,1.4,3,0
94928,4,1.3,3,0
90028,4,2.2,1,0
96094,3,1.1,2,0
90505,2,2.5,1,0
94534,2,0.1,2,1
94305,1,3.8,1,1
93109,3,0.5,1,0
94608,1,2.2,3,0
94080,3,0.6,2,0
92121,2,6.1,1,0
95014,2,0.1,2,1
90291,1,0.0,1,0
94539,2,7.5,1,0
94061,1,1.3,2,0
93943,1,2.9,3,0
92374,1,2.0,1,1
93117,1,1.3,2,1
90291,2,0.6,1,0
95616,4,1.2,2,0
90232,2,0.7,2,1
92122,3,3.0,1,1
94002,4,1.5,3,1
95814,3,0.5,3,1
90717,1,0.3,1,1
92029,3,3.0,1,1
91304,2,2.7,1,0
94025,4,3.4,2,0
92220,2,1.7,2,1
94720,1,0.7,2,1
90245,1,1.2,3,0
92028,2,0.3,1,0
90095,3,1.8,2,0
95616,1,1.4,3,0
91107,1,4.3,1,0
92029,1,4.7,1,1
93950,2,1.6,3,1
94022,2,1.4,1,0
92009,3,0.5,3,0
94960,1,8.6,1,1
95973,4,1.7,3,0
92093,3,2.0,2,1
92870,3,0.5,1,0
90049,2,1.6,2,0
94710,1,2.4,1,1
96003,1,0.1,2,0
92093,3,1.7,2,0
95351,2,1.7,1,1
93118,1,1.3,2,0
95064,2,0.3,1,1
95032,1,0.7,1,1
94114,4,0.0,1,1
90089,1,1.0,1,1
92124,1,2.2,3,1
94005,4,1.8,3,0
95051,3,1.5,1,0
94904,3,1.5,1,1
91207,2,0.7,3,1
94109,4,0.2,3,1
95842,2,1.75,3,1
90095,1,0.9,3,0
93014,1,1.6,2,0
91604,1,3.0,3,0
91401,3,1.2,3,1
90065,3,3.0,3,1
95054,2,4.5,3,0
90245,1,4.9,1,0
94709,1,1.8,2,0
91361,1,0.7,1,0
92697,1,0.1,2,0
93022,4,2.5,1,1
94143,2,0.4,3,0
95821,2,1.7,2,1
90024,1,1.4,3,0
93401,3,2.2,3,1
95045,4,4.0,3,0
92867,4,1.7,2,1
95207,4,1.0,2,0
95039,1,1.8,2,1
90266,3,0.8,3,0
90210,4,2.0,3,0
90740,1,2.6,2,1
95762,3,5.3,1,1
90266,2,3.0,1,0
95126,4,0.2,1,1
95370,1,2.9,1,0
94043,4,2.3,3,1
94720,3,1.7,2,0
95825,1,2.9,3,0
93943,3,1.7,2,0
95134,1,2.5,1,1
93555,1,1.0,3,0
95023,4,2.0,3,1
91330,1,1.9,2,1
90037,4,0.5,3,0
91801,2,6.67,1,0
94588,3,2.0,3,0
92697,1,1.9,3,0
92037,4,0.4,1,0
93023,2,0.3,3,0
90034,3,0.5,2,0
92612,3,0.8,1,1
